,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker9,OASES_USV:Marker9,OASES_USV:Marker9
,ID,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,2318D923CC3111EB1371DA7D1A00BA88,16C94F0,16C94F0,16C94F0,4574208FCC3911EB1371DA7D1A00BA88,4574208FCC3911EB1371DA7D1A00BA88,4574208FCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,457420BCCC3911EB1371DA7D1A00BA88,16D5950,16D5950,16D5950,17027F0,17027F0,17027F0,16D5260,16D5260,16D5260,17023F0,17023F0,17023F0,16D6BE0,16D6BE0,16D6BE0,45742154CC3911EB1371DA7D1A00BA88,45742154CC3911EB1371DA7D1A00BA88,45742154CC3911EB1371DA7D1A00BA88
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
9480,79,-0.01402,0.821543,-0.016178,-0.569744,1.548522,0.545485,-3.956617,0.001192,1.640291,0.625245,-4.231109,,,,1.372214,0.482038,-4.305549,1.813429,0.628767,-3.858617,1.580163,0.462021,-3.947342,1.277134,0.624448,-4.057917,1.448448,0.627154,-3.690328,1.191761,0.483826,-3.785,1.718642,0.491081,-3.604872
9481,79.008333,-0.013962,0.822431,-0.01625,-0.568462,1.546054,0.545453,-3.955986,0.001218,1.638677,0.625203,-4.230139,,,,1.370833,0.481933,-4.30543,1.810608,0.628719,-3.857233,1.577789,0.462,-3.946547,1.275058,0.624368,-4.058179,1.445096,0.627247,-3.689958,1.188841,0.483758,-3.785426,1.715021,0.491054,-3.603776
9482,79.016667,-0.013918,0.823306,-0.016347,-0.567192,1.543639,0.545435,-3.955371,0.00118,1.637084,0.625187,-4.229271,,,,1.36949,0.481838,-4.305314,1.807872,0.628673,-3.855783,1.575179,0.461954,-3.945867,1.272935,0.624411,-4.058373,1.441892,0.627206,-3.689731,1.185938,0.48372,-3.785985,1.711553,0.491189,-3.602583
9483,79.025,-0.013869,0.824127,-0.016366,-0.565998,1.541235,0.545398,-3.954719,0.001219,1.635569,0.625219,-4.228375,,,,1.368188,0.481833,-4.305161,1.805206,0.628633,-3.854366,1.572764,0.461921,-3.945112,1.270823,0.624426,-4.058603,1.438676,0.627109,-3.689427,1.183153,0.483687,-3.786142,1.70797,0.491141,-3.601506
9484,79.033333,-0.013884,0.825049,-0.016317,-0.564656,1.538907,0.545382,-3.954084,0.001215,1.634019,0.625199,-4.227487,,,,1.366876,0.481776,-4.305069,1.802606,0.628617,-3.852789,1.570375,0.461929,-3.944379,1.268821,0.624474,-4.058832,1.435511,0.627061,-3.689076,1.180243,0.483684,-3.786865,1.704572,0.49105,-3.60027
9485,79.041667,-0.014093,0.826187,-0.016997,-0.562964,1.536839,0.54517,-3.9535,0.001204,1.632329,0.625166,-4.226578,,,,1.368243,0.480559,-4.305747,1.799801,0.628561,-3.851463,1.567888,0.461809,-3.943722,1.266653,0.624534,-4.059094,1.432292,0.627046,-3.688808,1.177383,0.483536,-3.787017,1.701154,0.490997,-3.599184
9486,79.05,-0.01449,0.827199,-0.015571,-0.561506,1.534433,0.54569,-3.953154,0.001234,1.630752,0.625191,-4.225657,,,,1.367396,0.484377,-4.307095,1.797032,0.628528,-3.850013,1.565472,0.461808,-3.943062,1.264471,0.624374,-4.059299,1.429071,0.62702,-3.688591,1.174449,0.483578,-3.787802,1.697529,0.491003,-3.598155
9487,79.058333,-0.014376,0.827767,-0.015977,-0.560661,1.531926,0.545589,-3.952244,0.001074,1.629154,0.625189,-4.224775,,,,1.365092,0.483715,-4.30472,1.794342,0.628603,-3.848668,1.563124,0.461752,-3.942458,1.262362,0.624369,-4.05949,1.425914,0.627035,-3.688183,1.171561,0.483418,-3.78802,1.694025,0.491082,-3.597073
9488,79.066667,-0.014335,0.828647,-0.01604,-0.559359,1.529487,0.545575,-3.951736,0.001014,1.627459,0.625143,-4.22388,,,,1.363764,0.483633,-4.304776,1.79163,0.628592,-3.84733,1.560571,0.461811,-3.941764,1.260222,0.624323,-4.059817,1.422671,0.627044,-3.688063,1.168625,0.483487,-3.788817,1.690514,0.491068,-3.596006
9489,79.075,-0.014326,0.829558,-0.016003,-0.558008,1.52703,0.54552,-3.951276,0.001074,1.62596,0.625078,-4.222993,,,,1.362357,0.483588,-4.305457,1.788795,0.628532,-3.846023,1.558104,0.461804,-3.941106,1.258168,0.624274,-4.060062,1.419378,0.627005,-3.687854,1.16571,0.483294,-3.789209,1.686988,0.490993,-3.594967
9490,79.083333,-0.014323,0.830408,-0.016099,-0.556738,1.524561,0.545488,-3.950719,0.001034,1.624242,0.624994,-4.222114,,,,1.360993,0.483478,-4.305398,1.785988,0.628542,-3.844608,1.555579,0.461722,-3.940451,1.255946,0.624187,-4.060261,1.416203,0.626961,-3.687489,1.162743,0.48337,-3.790078,1.683418,0.491058,-3.593949
9491,79.091667,-0.01435,0.831267,-0.01621,-0.555452,1.522131,0.545447,-3.950181,0.001042,1.622652,0.624895,-4.221263,,,,1.359655,0.483401,-4.305398,1.783248,0.62864,-3.843276,1.553174,0.461774,-3.939752,1.253831,0.624073,-4.060574,1.412934,0.626888,-3.687418,1.159805,0.483276,-3.790547,1.67988,0.49101,-3.592886
9492,79.1,-0.014228,0.832179,-0.01618,-0.554088,1.519692,0.545441,-3.949614,0.001086,1.621161,0.624922,-4.220377,,,,1.358374,0.483371,-4.305394,1.780425,0.628567,-3.84189,1.55074,0.461694,-3.939023,1.251901,0.624168,-4.060908,1.409574,0.626952,-3.687199,1.156837,0.483261,-3.790971,1.676289,0.490966,-3.591868
9493,79.108333,-0.014217,0.833071,-0.016225,-0.552745,1.517219,0.545429,-3.949124,0.001071,1.619548,0.624929,-4.219569,,,,1.357092,0.48334,-4.305398,1.777528,0.628538,-3.840563,1.548247,0.461586,-3.938472,1.249776,0.624078,-4.061175,1.406238,0.626907,-3.686987,1.153869,0.483336,-3.79178,1.672707,0.491021,-3.590905
9494,79.116667,-0.014181,0.83394,-0.016286,-0.551433,1.514773,0.545401,-3.948565,0.001089,1.617935,0.624891,-4.218714,,,,1.355786,0.483292,-4.305418,1.774872,0.628502,-3.839158,1.545735,0.461699,-3.937804,1.247692,0.623989,-4.061471,1.402926,0.626899,-3.686835,1.150932,0.483226,-3.792145,1.669057,0.491049,-3.589906
9495,79.125,-0.014143,0.834823,-0.016375,-0.550092,1.512339,0.545403,-3.948055,0.001037,1.616338,0.624848,-4.217861,,,,1.354477,0.483215,-4.305428,1.772105,0.628587,-3.837787,1.543197,0.461668,-3.937236,1.245611,0.62397,-4.061748,1.39968,0.626964,-3.686694,1.14796,0.483281,-3.792984,1.665504,0.49105,-3.588857
9496,79.133333,-0.014156,0.835631,-0.016488,-0.548861,1.509853,0.545349,-3.94753,0.001077,1.614672,0.624777,-4.217051,,,,1.353088,0.483103,-4.305426,1.769207,0.628568,-3.836566,1.540666,0.461719,-3.936649,1.243455,0.623873,-4.062081,1.396352,0.626971,-3.686507,1.145021,0.483128,-3.793365,1.662066,0.491003,-3.587812
9497,79.141667,-0.014068,0.836506,-0.016485,-0.547529,1.507389,0.545318,-3.947047,0.001026,1.613103,0.624752,-4.216148,,,,1.351703,0.482983,-4.305381,1.766338,0.628549,-3.83526,1.538072,0.461694,-3.936049,1.241389,0.623879,-4.06239,1.393109,0.626899,-3.686379,1.14208,0.483269,-3.794255,1.658468,0.490936,-3.586915
9498,79.15,-0.014084,0.837327,-0.016613,-0.546269,1.504958,0.545279,-3.946546,0.001034,1.611428,0.624659,-4.215317,,,,1.350363,0.482947,-4.305426,1.76366,0.628536,-3.833963,1.535639,0.461647,-3.935498,1.239254,0.623818,-4.06273,1.389904,0.626849,-3.686327,1.139149,0.483098,-3.794729,1.654934,0.491075,-3.585884
9499,79.158333,-0.014116,0.838189,-0.016598,-0.544944,1.502518,0.545264,-3.946101,0.00103,1.609702,0.62461,-4.214504,,,,1.349124,0.483013,-4.305461,1.760866,0.628503,-3.832713,1.533312,0.46163,-3.934859,1.237132,0.623756,-4.063109,1.386702,0.626812,-3.686145,1.136229,0.483101,-3.795656,1.651298,0.491029,-3.584946
9500,79.166667,-0.013974,0.839018,-0.016581,-0.543671,1.500064,0.545219,-3.945594,0.001081,1.60818,0.624582,-4.213744,,,,1.347744,0.482952,-4.305509,1.758017,0.628419,-3.831445,1.530775,0.461545,-3.934277,1.235072,0.623789,-4.063386,1.383424,0.626755,-3.686059,1.133348,0.483152,-3.79603,1.647764,0.490972,-3.583943
9501,79.175,-0.013858,0.839818,-0.016619,-0.542437,1.497596,0.545242,-3.945103,0.001094,1.606503,0.624634,-4.212965,,,,1.346292,0.482881,-4.305448,1.755259,0.628452,-3.830125,1.528296,0.461572,-3.933657,1.232893,0.623736,-4.063768,1.38018,0.626783,-3.685959,1.130453,0.483421,-3.796618,1.644264,0.490947,-3.582993
9502,79.183333,-0.013814,0.840657,-0.0166,-0.541138,1.495143,0.54524,-3.944645,0.001096,1.60484,0.624665,-4.212137,,,,1.344943,0.482834,-4.305432,1.752469,0.628446,-3.828892,1.525826,0.461517,-3.933039,1.230823,0.62383,-4.064156,1.377008,0.626764,-3.685827,1.127549,0.483459,-3.797414,1.640596,0.4909,-3.582065
9503,79.191667,-0.013834,0.841465,-0.016588,-0.53988,1.492686,0.545213,-3.944189,0.001112,1.603294,0.624724,-4.211302,,,,1.343557,0.482859,-4.305449,1.749631,0.628318,-3.827712,1.52323,0.461522,-3.932522,1.228708,0.623794,-4.064484,1.373744,0.626697,-3.685729,1.124691,0.483329,-3.79792,1.637079,0.490946,-3.581261
9504,79.2,-0.013702,0.842327,-0.016485,-0.53854,1.490036,0.545324,-3.943937,0.000809,1.601522,0.624674,-4.210494,,,,1.34231,0.482881,-4.305469,1.746811,0.62829,-3.826444,,,,1.226527,0.623754,-4.064854,1.370475,0.626752,-3.685619,1.121758,0.483327,-3.798702,1.633554,0.490943,-3.580381
9505,79.208333,-0.013788,0.843128,-0.01665,-0.537278,1.487772,0.54519,-3.943276,0.001112,1.599939,0.624581,-4.209643,,,,1.34093,0.482887,-4.305471,1.744026,0.628372,-3.825171,1.518342,0.461437,-3.931481,1.224545,0.623827,-4.065204,1.367264,0.626773,-3.685585,1.118879,0.483187,-3.799182,1.629849,0.490905,-3.579533
9506,79.216667,-0.013786,0.843974,-0.016707,-0.535946,1.485338,0.545188,-3.942882,0.001058,1.598301,0.624565,-4.208867,,,,1.339571,0.482817,-4.305466,1.741232,0.628394,-3.823957,1.515947,0.461487,-3.931019,1.222491,0.623785,-4.065598,1.363979,0.62674,-3.685537,1.115911,0.48327,-3.800276,1.626387,0.490899,-3.578606
9507,79.225,-0.013724,0.844802,-0.016757,-0.53464,1.482849,0.545156,-3.942422,0.001116,1.596686,0.624523,-4.208146,,,,1.338301,0.482821,-4.30553,1.738387,0.628301,-3.822752,1.513402,0.461472,-3.93046,1.220304,0.623722,-4.06593,1.360633,0.626728,-3.685487,1.11304,0.483213,-3.800697,1.622733,0.490942,-3.577707
9508,79.233333,-0.013658,0.845647,-0.016782,-0.533304,1.480411,0.545126,-3.942035,0.001042,1.595031,0.624467,-4.207324,,,,1.336981,0.482746,-4.305545,1.735539,0.628289,-3.821591,1.510879,0.461453,-3.930019,1.218342,0.623615,-4.06628,1.357389,0.62677,-3.685454,1.110144,0.483289,-3.801736,1.619182,0.49086,-3.576866
9509,79.241667,-0.013587,0.846503,-0.016851,-0.531944,1.477978,0.545106,-3.941599,0.001092,1.593565,0.624404,-4.206582,,,,1.335675,0.482675,-4.305596,1.732681,0.628332,-3.820338,1.508405,0.461438,-3.929395,1.216267,0.623624,-4.066763,1.354105,0.62673,-3.685399,1.107246,0.483329,-3.802431,1.615631,0.490844,-3.575963
9510,79.25,-0.013519,0.847347,-0.016777,-0.530602,1.475541,0.545076,-3.941183,0.001074,1.59191,0.624444,-4.205831,,,,1.334476,0.482692,-4.305624,1.729888,0.628209,-3.819119,1.505769,0.46142,-3.928932,1.214386,0.623659,-4.067161,1.350877,0.626689,-3.685407,1.104418,0.483252,-3.802945,1.611926,0.49079,-3.575207
9511,79.258333,-0.013411,0.848198,-0.01684,-0.529241,1.473075,0.545048,-3.940792,0.001061,1.590348,0.624373,-4.205044,,,,1.333163,0.482641,-4.305657,1.727014,0.628179,-3.81794,1.503288,0.461323,-3.928431,1.212274,0.623533,-4.06754,1.347626,0.626718,-3.685395,1.101453,0.483367,-3.803908,1.608303,0.490819,-3.574374
9512,79.266667,-0.011988,0.849235,-0.017249,-0.527597,1.470818,0.544431,-3.94011,0.001202,1.590233,0.621054,-4.203249,,,,1.331895,0.482654,-4.305741,1.724205,0.628131,-3.81668,1.500716,0.461299,-3.927919,1.210104,0.623545,-4.06793,1.344302,0.626689,-3.685296,1.098598,0.483252,-3.804378,1.604628,0.490753,-3.573536
9513,79.275,-0.013252,0.849918,-0.016647,-0.526486,1.46801,0.5451,-3.94015,0.00079,1.587096,0.624313,-4.203496,,,,1.330609,0.482672,-4.305777,1.721358,0.628113,-3.815382,,,,1.208239,0.623448,-4.068356,1.341072,0.626604,-3.685325,1.095751,0.483345,-3.805373,1.601056,0.490663,-3.572754
9514,79.283333,-0.012467,0.850968,-0.017355,-0.524783,1.466098,0.544662,-3.939548,0.00128,1.586889,0.620941,-4.201771,1.832165,0.485282,-4.073161,1.32934,0.482612,-4.305823,1.718457,0.628052,-3.814368,,,,1.206122,0.623509,-4.068858,1.337885,0.626548,-3.68545,1.092956,0.483233,-3.805975,1.597555,0.490631,-3.571947
9515,79.291667,-0.013352,0.851569,-0.016811,-0.523802,1.463399,0.545074,-3.939374,0.00117,1.58387,0.624148,-4.202004,1.830078,0.485177,-4.071615,1.327848,0.48247,-4.305777,1.715676,0.628007,-3.813201,,,,1.204144,0.623455,-4.069246,1.334773,0.626525,-3.685483,1.090035,0.483356,-3.806966,1.593926,0.490552,-3.571253
9516,79.3,-0.013009,0.852302,-0.01679,-0.522619,1.460665,0.54501,-3.939027,0.000783,1.582201,0.624116,-4.20125,,,,1.326551,0.482491,-4.305804,1.712913,0.628024,-3.812052,,,,1.202036,0.623416,-4.069613,1.331482,0.626559,-3.68547,1.087165,0.483378,-3.807712,1.590294,0.490678,-3.570362
9517,79.308333,-0.011685,0.853285,-0.017292,-0.521028,1.458594,0.544354,-3.938198,0.001167,1.582142,0.620951,-4.199478,,,,1.325222,0.482543,-4.305865,1.709968,0.627989,-3.810887,1.488243,0.461278,-3.925558,1.19992,0.623467,-4.07005,1.328263,0.626621,-3.68546,1.084339,0.483414,-3.808304,1.586742,0.490644,-3.569482
9518,79.316667,-0.012997,0.853869,-0.016822,-0.520053,1.455936,0.544908,-3.93811,0.001023,1.57883,0.624093,-4.199771,,,,1.323873,0.482604,-4.305923,1.707147,0.627953,-3.809737,1.485839,0.461261,-3.925147,1.198024,0.623516,-4.070511,1.325139,0.626599,-3.685439,1.081464,0.483493,-3.809371,1.583157,0.490554,-3.568802
9519,79.325,-0.01157,0.854885,-0.017177,-0.518404,1.453735,0.544332,-3.937474,0.001194,1.578806,0.620928,-4.197976,,,,1.322597,0.482604,-4.305981,1.704363,0.627881,-3.808596,1.483425,0.461353,-3.924399,1.195957,0.623618,-4.070983,1.3218,0.626608,-3.685481,1.078675,0.483406,-3.809931,1.579638,0.490457,-3.568113
9520,79.333333,-0.012981,0.855457,-0.016743,-0.517441,1.451088,0.544895,-3.937401,0.001094,1.575704,0.62414,-4.19828,,,,1.321268,0.482676,-4.306026,1.701574,0.627816,-3.807518,1.481066,0.461442,-3.924035,1.193849,0.623544,-4.071365,1.318652,0.626586,-3.685653,1.075807,0.483409,-3.810863,1.576085,0.490391,-3.567387
9521,79.341667,-0.012929,0.85625,-0.016691,-0.516129,1.448621,0.544888,-3.937046,0.001064,1.573972,0.624184,-4.197516,,,,1.319941,0.48273,-4.306075,1.698728,0.627774,-3.806347,1.478492,0.461124,-3.923715,1.191835,0.623631,-4.071769,1.315453,0.626608,-3.68567,1.072949,0.483443,-3.811736,1.572478,0.490401,-3.566625
9522,79.35,-0.012914,0.857045,-0.016609,-0.514812,1.446187,0.544898,-3.936687,0.001107,1.572401,0.624245,-4.196747,,,,1.318604,0.482825,-4.306148,1.695976,0.627702,-3.805215,1.476037,0.461149,-3.923342,1.189738,0.623794,-4.072269,1.312215,0.626555,-3.685751,1.070118,0.483407,-3.812431,1.568886,0.49037,-3.565843
9523,79.358333,-0.012858,0.857883,-0.016502,-0.51342,1.443746,0.544894,-3.9364,0.001015,1.570694,0.624214,-4.196037,,,,1.317373,0.482908,-4.306208,1.693152,0.627677,-3.804099,1.473415,0.461135,-3.922884,1.187873,0.623856,-4.072717,1.308972,0.62656,-3.685825,1.067208,0.48347,-3.813691,1.565299,0.490227,-3.56517
9524,79.366667,-0.012797,0.858634,-0.016462,-0.512164,1.441324,0.544874,-3.936043,0.001082,1.569064,0.624203,-4.195286,,,,1.316022,0.482907,-4.306331,1.690262,0.62761,-3.803052,1.471028,0.461114,-3.922517,1.185864,0.623949,-4.073199,1.305807,0.626528,-3.685892,1.064474,0.483472,-3.814228,1.561791,0.490153,-3.564361
9525,79.375,-0.012754,0.859427,-0.016435,-0.510834,1.438895,0.544826,-3.935714,0.00105,1.567549,0.624179,-4.194499,,,,1.314649,0.482886,-4.30632,1.687484,0.627531,-3.801891,1.468594,0.461107,-3.922135,1.183705,0.623818,-4.073554,1.302641,0.626469,-3.686012,1.061596,0.483526,-3.815263,1.558241,0.490077,-3.563739
9526,79.383333,-0.012693,0.860226,-0.016447,-0.50949,1.436474,0.544839,-3.935426,0.001024,1.565821,0.624186,-4.193794,,,,1.313489,0.482896,-4.306394,1.684643,0.627516,-3.800822,1.466083,0.461039,-3.921746,1.181745,0.623846,-4.074002,1.299509,0.626505,-3.686167,1.058852,0.483571,-3.816159,1.554577,0.490128,-3.563141
9527,79.391667,-0.012623,0.861,-0.016354,-0.508184,1.434047,0.544822,-3.935113,0.001103,1.564323,0.624166,-4.193073,,,,1.312158,0.48299,-4.306494,1.681738,0.62741,-3.799858,1.463696,0.461016,-3.921345,1.179804,0.623914,-4.074493,1.296225,0.626485,-3.686205,1.056113,0.483531,-3.816771,1.550994,0.490042,-3.562513
9528,79.4,-0.012561,0.861844,-0.016224,-0.506759,1.431639,0.544791,-3.934801,0.001048,1.562671,0.624173,-4.192332,,,,1.310976,0.483032,-4.306566,1.678861,0.627344,-3.798639,1.461158,0.460939,-3.920981,1.177927,0.623989,-4.074986,1.293133,0.626349,-3.686385,1.053359,0.483628,-3.817791,1.547292,0.489915,-3.561806
9529,79.408333,-0.012492,0.862604,-0.016191,-0.505466,1.429261,0.544763,-3.934451,0.001102,1.561145,0.624153,-4.191683,,,,1.309767,0.483075,-4.306674,1.676082,0.62726,-3.797573,1.4586,0.460938,-3.920615,1.175953,0.624068,-4.075458,1.289944,0.626379,-3.686494,1.050683,0.483533,-3.818244,1.543794,0.489822,-3.561045
9530,79.416667,-0.012492,0.863374,-0.016157,-0.504152,1.426793,0.544714,-3.934166,0.001074,1.559499,0.624163,-4.190853,,,,1.30839,0.48304,-4.306683,1.673164,0.627204,-3.796604,1.456086,0.460894,-3.920294,1.17388,0.623942,-4.075903,1.28677,0.626336,-3.686611,1.047869,0.483553,-3.819275,1.540164,0.489688,-3.560472
9531,79.425,-0.012348,0.864191,-0.016184,-0.502752,1.424373,0.544687,-3.933882,0.001047,1.557886,0.623999,-4.190159,,,,1.307161,0.483008,-4.306717,1.670295,0.627124,-3.795491,1.453684,0.460942,-3.919915,1.171967,0.623949,-4.076365,1.283536,0.626295,-3.686727,1.045068,0.483622,-3.820349,1.536539,0.489759,-3.559881
9532,79.433333,-0.012266,0.864956,-0.016126,-0.501438,1.421949,0.544658,-3.933592,0.001045,1.556237,0.624004,-4.189463,,,,1.305816,0.483021,-4.306783,1.667472,0.627063,-3.794354,1.45126,0.460828,-3.919648,1.170068,0.623951,-4.07691,1.280348,0.62632,-3.686885,1.042297,0.483633,-3.82105,1.532972,0.489664,-3.55929
9533,79.441667,-0.010751,0.86594,-0.016291,-0.499767,1.41975,0.544066,-3.933161,0.001168,1.556289,0.620708,-4.187814,,,,1.304515,0.48307,-4.306901,1.664581,0.62696,-3.79345,1.448853,0.460829,-3.919321,1.168129,0.624078,-4.077402,1.277225,0.626258,-3.687036,1.039461,0.483714,-3.822189,1.529347,0.489495,-3.558657
9534,79.45,-0.012133,0.866545,-0.015845,-0.4987,1.417122,0.544634,-3.933079,0.001014,1.552921,0.624006,-4.187962,,,,1.303366,0.483181,-4.306979,1.661787,0.626864,-3.792419,1.446435,0.460827,-3.919159,1.166234,0.624127,-4.077846,1.274041,0.626187,-3.68714,1.036643,0.483799,-3.823222,1.525743,0.489413,-3.557958
9535,79.458333,-0.012185,0.867288,-0.015781,-0.497408,1.414715,0.544634,-3.932809,0.001045,1.551401,0.624064,-4.187325,,,,1.302058,0.483284,-4.30707,1.658938,0.626872,-3.791214,1.444175,0.460829,-3.919066,1.164011,0.62412,-4.078341,1.270981,0.626173,-3.687346,1.033884,0.483788,-3.823861,1.522172,0.489291,-3.557433
9536,79.466667,-0.01209,0.868084,-0.015659,-0.496023,1.412297,0.544658,-3.932572,0.001004,1.549759,0.624124,-4.186537,,,,1.300741,0.483328,-4.307133,1.656115,0.626791,-3.790195,1.441746,0.46078,-3.91878,1.162197,0.624271,-4.078796,1.267707,0.62617,-3.687516,1.031084,0.483908,-3.825101,1.518623,0.489266,-3.556893
9537,79.475,-0.012101,0.868833,-0.015607,-0.494712,1.409892,0.544679,-3.932338,0.001038,1.548101,0.624196,-4.185877,,,,1.2995,0.483452,-4.307212,1.653234,0.62674,-3.789275,1.439499,0.460754,-3.918668,1.160244,0.6243,-4.079381,1.264581,0.626171,-3.687695,1.028352,0.483896,-3.825783,1.515002,0.489249,-3.556299
9538,79.483333,-0.01184,0.869609,-0.01535,-0.493361,1.407268,0.544786,-3.93219,0.000727,1.54654,0.624184,-4.185188,,,,1.298162,0.48351,-4.307281,1.650476,0.626678,-3.788139,,,,1.158265,0.624435,-4.07988,1.261478,0.626176,-3.687895,1.025534,0.483948,-3.826945,1.511485,0.489115,-3.555732
9539,79.491667,-0.011892,0.870356,-0.015305,-0.492042,1.40484,0.544773,-3.931903,0.000722,1.544804,0.624171,-4.184469,,,,1.29683,0.483608,-4.307373,1.647614,0.626649,-3.787083,,,,1.156317,0.624435,-4.080355,1.258269,0.626163,-3.687996,1.022861,0.483837,-3.827932,1.507964,0.489044,-3.55504
9540,79.5,-0.011889,0.871105,-0.015243,-0.490715,1.402389,0.544743,-3.93168,0.000798,1.543137,0.624156,-4.183808,,,,1.295673,0.483687,-4.307498,1.644697,0.62658,-3.7862,,,,1.154151,0.624468,-4.080897,1.25515,0.62607,-3.688328,1.020223,0.483766,-3.828516,1.504246,0.488954,-3.554548
9541,79.508333,-0.011982,0.871875,-0.01526,-0.489343,1.400213,0.544649,-3.931316,0.001042,1.54159,0.624201,-4.183061,,,,1.294405,0.483788,-4.307658,1.641863,0.626484,-3.785206,1.429386,0.460836,-3.91704,1.152394,0.624545,-4.081354,1.251899,0.626093,-3.688538,1.017503,0.483828,-3.829586,1.500664,0.488894,-3.554066
9542,79.516667,-0.011828,0.872667,-0.015018,-0.487942,1.397588,0.544769,-3.931194,0.00077,1.53987,0.62427,-4.182402,,,,1.293261,0.483902,-4.307672,1.639035,0.626449,-3.784056,,,,1.150367,0.624584,-4.081927,1.248771,0.626017,-3.688724,1.014801,0.483899,-3.83054,1.497067,0.488803,-3.553527
9543,79.525,-0.011939,0.873412,-0.015165,-0.4866,1.395387,0.544634,-3.930769,0.001057,1.53832,0.62423,-4.181657,,,,1.292044,0.483902,-4.307767,1.636158,0.626384,-3.783103,1.424409,0.460814,-3.916356,1.148499,0.62463,-4.08245,1.245538,0.626033,-3.688876,1.012004,0.483833,-3.831308,1.493456,0.488782,-3.552941
9544,79.533333,-0.01188,0.874173,-0.015069,-0.485235,1.392969,0.544624,-3.930617,0.001007,1.536654,0.624214,-4.180979,,,,1.290812,0.483993,-4.307896,1.633255,0.626326,-3.782258,1.421949,0.460808,-3.91613,1.146585,0.62456,-4.082916,1.242403,0.625997,-3.689217,1.009208,0.483961,-3.832561,1.489913,0.488674,-3.552462
9545,79.541667,-0.01188,0.874975,-0.015026,-0.48379,1.390539,0.544608,-3.930398,0.001009,1.535027,0.624183,-4.180374,,,,1.289776,0.484054,-4.307997,1.630299,0.626289,-3.781213,1.419454,0.460852,-3.915889,1.144533,0.62458,-4.083489,1.239195,0.625943,-3.68941,1.006436,0.483995,-3.83361,1.486248,0.488566,-3.551936
9546,79.55,-0.010351,0.875968,-0.015204,-0.482019,1.388324,0.544036,-3.930007,0.001117,1.534981,0.620918,-4.178754,,,,1.288646,0.484081,-4.308107,1.627441,0.626198,-3.780181,1.416863,0.460809,-3.915616,1.142794,0.624616,-4.083975,1.235975,0.625946,-3.689784,1.00365,0.483964,-3.834626,1.482511,0.488563,-3.551519
9547,79.558333,-0.011719,0.876553,-0.014858,-0.480934,1.385645,0.54455,-3.930028,0.000985,1.531892,0.624166,-4.178924,,,,1.287309,0.484072,-4.308232,1.624495,0.626146,-3.779371,1.414269,0.460716,-3.915333,1.140702,0.624642,-4.084522,1.232726,0.625904,-3.690046,1.000851,0.484058,-3.835917,1.478859,0.488378,-3.551087
9548,79.566667,-0.01027,0.877482,-0.015104,-0.479261,1.383452,0.543991,-3.929633,0.001091,1.531596,0.620939,-4.177513,,,,1.286273,0.484116,-4.30833,1.621581,0.626134,-3.778424,1.411758,0.460769,-3.915013,1.13895,0.624593,-4.08513,1.229567,0.625859,-3.690249,0.998112,0.484084,-3.836782,1.475361,0.488324,-3.550498
9549,79.575,-0.010231,0.878254,-0.015067,-0.477848,1.381035,0.543968,-3.929398,0.001081,1.529962,0.620944,-4.176837,,,,1.285101,0.48415,-4.30841,1.618704,0.626074,-3.77738,1.409265,0.460756,-3.914749,1.136989,0.624605,-4.085637,1.226438,0.625855,-3.690597,0.995448,0.484029,-3.837683,1.471637,0.488257,-3.54998
